val_loss,val_mean_absolute_percentage_error,val_mean_absolute_error,val_mean_squared_error,loss,mean_absolute_percentage_error,mean_absolute_error,mean_squared_error
0.06913518160581589,277.44769287109375,0.2251584529876709,0.06913518160581589,0.08282215893268585,2913135.25,0.24899481236934662,0.08282215893268585
0.0662793442606926,266.7948913574219,0.22150692343711853,0.0662793442606926,0.0766507014632225,2752701.25,0.24096201360225677,0.0766507014632225
0.06413488835096359,258.61383056640625,0.2184370756149292,0.06413488835096359,0.07291055470705032,2652923.25,0.23571866750717163,0.07291055470705032
0.06238676607608795,251.8582000732422,0.21575325727462769,0.06238676607608795,0.07012350857257843,2576706.25,0.2315894514322281,0.07012350857257843
0.060893427580595016,246.0854949951172,0.21344566345214844,0.060893427580595016,0.06786860525608063,2513978.75,0.22810958325862885,0.06786860525608063
0.05957770720124245,241.0108642578125,0.21133004128932953,0.05957770720124245,0.06595855951309204,2460285.75,0.22504277527332306,0.06595855951309204
0.05839242413640022,236.4852294921875,0.20939913392066956,0.05839242413640022,0.06429159641265869,2413198.25,0.22229067981243134,0.06429159641265869
0.05730650573968887,232.38572692871094,0.20755715668201447,0.05730650573968887,0.06280550360679626,2371217.5,0.21976135671138763,0.06280550360679626
0.056298330426216125,228.64822387695312,0.20582537353038788,0.056298330426216125,0.061459191143512726,2333341.0,0.21741977334022522,0.061459191143512726
0.055352240800857544,225.22048950195312,0.20420312881469727,0.055352240800857544,0.060223955661058426,2298856.25,0.2152269333600998,0.060223955661058426
0.05445660650730133,222.0445098876953,0.20262259244918823,0.05445660650730133,0.05907892808318138,2267232.0,0.21317408978939056,0.05907892808318138
0.053602565079927444,219.08644104003906,0.20107688009738922,0.053602565079927444,0.058008432388305664,2238058.25,0.2112196683883667,0.058008432388305664
0.052783235907554626,216.31845092773438,0.19956044852733612,0.052783235907554626,0.05700036883354187,2211007.0,0.20935502648353577,0.05700036883354187
0.05199326202273369,213.71731567382812,0.19806882739067078,0.05199326202273369,0.056045252829790115,2185810.25,0.20758070051670074,0.056045252829790115
0.051228396594524384,211.26304626464844,0.19659832119941711,0.051228396594524384,0.05513549968600273,2162242.75,0.2058725655078888,0.05513549968600273
0.050485264509916306,208.94692993164062,0.19517658650875092,0.050485264509916306,0.05426497012376785,2140110.5,0.2042182981967926,0.05426497012376785
0.04976119101047516,206.75027465820312,0.19378885626792908,0.04976119101047516,0.05342865735292435,2119246.25,0.20260842144489288,0.05342865735292435
0.049054019153118134,204.653564453125,0.19241178035736084,0.049054019153118134,0.052622415125370026,2099501.5,0.2010444551706314,0.052622415125370026
0.048362039029598236,202.644775390625,0.19104397296905518,0.048362039029598236,0.05184280499815941,2080743.875,0.1995214968919754,0.05184280499815941
0.04768388718366623,200.71311950683594,0.18968434631824493,0.04768388718366623,0.05108695849776268,2062854.875,0.1980343759059906,0.05108695849776268
0.04701845347881317,198.85508728027344,0.18835987150669098,0.04701845347881317,0.05035245418548584,2045727.75,0.19657555222511292,0.05035245418548584
0.046364836394786835,197.07406616210938,0.18712306022644043,0.046364836394786835,0.04963725805282593,2029266.0,0.1951441466808319,0.04963725805282593
0.04572233185172081,195.34475708007812,0.185895636677742,0.04572233185172081,0.04893963038921356,2013384.5,0.19374611973762512,0.04893963038921356
