val_loss,val_mean_absolute_percentage_error,val_mean_absolute_error,val_mean_squared_error,loss,mean_absolute_percentage_error,mean_absolute_error,mean_squared_error
0.048033975064754486,145.79556274414062,0.18698835372924805,0.048033975064754486,0.048305001109838486,220736.984375,0.18563075363636017,0.048305001109838486
0.04706879332661629,150.01329040527344,0.18454504013061523,0.04706879332661629,0.04647444188594818,210045.328125,0.18283364176750183,0.04647444188594818
0.04563083127140999,143.16043090820312,0.18215391039848328,0.04563083127140999,0.045250359922647476,215889.15625,0.1791561245918274,0.045250359922647476
0.04480196163058281,144.4808807373047,0.1801583468914032,0.04480196163058281,0.044173941016197205,206328.140625,0.1779821515083313,0.044173941016197205
0.043836288154125214,141.43170166015625,0.17834366858005524,0.043836288154125214,0.043261609971523285,208175.140625,0.1755480170249939,0.043261609971523285
0.04306938126683235,140.90306091308594,0.17662380635738373,0.04306938126683235,0.04244527965784073,203895.359375,0.1741689294576645,0.04244527965784073
0.04228875786066055,139.13206481933594,0.17500537633895874,0.04228875786066055,0.04169710353016853,203152.421875,0.17245922982692719,0.04169710353016853
0.041585978120565414,138.15377807617188,0.17344242334365845,0.041585978120565414,0.04099750518798828,200668.21875,0.17108233273029327,0.04099750518798828
0.04089619964361191,136.7890625,0.1719399243593216,0.04089619964361191,0.04033653810620308,199296.984375,0.16964183747768402,0.04033653810620308
0.040246572345495224,135.71961975097656,0.17047399282455444,0.040246572345495224,0.03970661759376526,197384.890625,0.1683381199836731,0.03970661759376526
0.039613187313079834,134.5134735107422,0.16904649138450623,0.039613187313079834,0.0391027070581913,195887.90625,0.16703076660633087,0.0391027070581913
0.039005037397146225,133.43780517578125,0.16764412820339203,0.039005037397146225,0.038520801812410355,194200.09375,0.16579227149486542,0.038520801812410355
0.03841165453195572,132.30776977539062,0.1662675142288208,0.03841165453195572,0.03795792907476425,192696.203125,0.16457176208496094,0.03795792907476425
0.03783635050058365,131.24464416503906,0.16490866243839264,0.03783635050058365,0.037411727011203766,191116.890625,0.16339677572250366,0.037411727011203766
0.03727386146783829,130.1596221923828,0.16357676684856415,0.03727386146783829,0.03688035532832146,189632.34375,0.16223689913749695,0.03688035532832146
0.03672552481293678,129.12899780273438,0.16231735050678253,0.03672552481293678,0.036362338811159134,188115.140625,0.16110655665397644,0.036362338811159134
0.036188382655382156,128.091064453125,0.16108527779579163,0.036188382655382156,0.03585650026798248,186653.21875,0.15999111533164978,0.03585650026798248
0.03566302731633186,127.07782745361328,0.15986229479312897,0.03566302731633186,0.03536186367273331,185175.96875,0.15889772772789001,0.03536186367273331
0.03514764457941055,126.05905151367188,0.15865102410316467,0.03514764457941055,0.03487764671444893,183734.390625,0.15781931579113007,0.03487764671444893
0.0346425324678421,125.07923889160156,0.15752196311950684,0.0346425324678421,0.03440319746732712,182285.03125,0.15675431489944458,0.03440319746732712
0.034146495163440704,124.097900390625,0.156408429145813,0.034146495163440704,0.033937983214855194,180860.546875,0.15570199489593506,0.033937983214855194
0.03365969657897949,123.12887573242188,0.15529903769493103,0.03365969657897949,0.033481549471616745,179431.59375,0.15466172993183136,0.033481549471616745
0.033181313425302505,122.15704345703125,0.15419575572013855,0.033181313425302505,0.03303351253271103,178021.296875,0.15364015102386475,0.03303351253271103
0.03271147236227989,121.1949462890625,0.15309582650661469,0.03271147236227989,0.032593563199043274,176607.8125,0.15263108909130096,0.032593563199043274
0.03224955126643181,120.23035430908203,0.15200094878673553,0.03224955126643181,0.032161418348550797,175209.234375,0.15162938833236694,0.032161418348550797
0.031795669347047806,119.28071594238281,0.15093252062797546,0.031795669347047806,0.03173684701323509,173807.890625,0.15063795447349548,0.03173684701323509
0.031349338591098785,118.34066772460938,0.1499147117137909,0.031349338591098785,0.03131965920329094,172419.328125,0.14965687692165375,0.03131965920329094
0.030910693109035492,117.40805053710938,0.14889898896217346,0.030910693109035492,0.03090967983007431,171027.890625,0.14868713915348053,0.03090967983007431
0.030479317530989647,116.47237396240234,0.14788706600666046,0.030479317530989647,0.030506765469908714,169648.15625,0.14772798120975494,0.030506765469908714
0.030055372044444084,115.5440444946289,0.14687684178352356,0.030055372044444084,0.030110789462924004,168265.015625,0.1467784345149994,0.030110789462924004
0.029638469219207764,114.61189270019531,0.1458703577518463,0.029638469219207764,0.029721643775701523,166893.421875,0.14583860337734222,0.029721643775701523
0.029228810220956802,113.691650390625,0.1448836773633957,0.029228810220956802,0.029339227825403214,165517.34375,0.14490927755832672,0.029339227825403214
0.028826022520661354,112.76641082763672,0.1439015418291092,0.028826022520661354,0.028963463380932808,164153.71875,0.1439923644065857,0.028963463380932808
0.028430337086319923,111.85054016113281,0.14292064309120178,0.028430337086319923,0.028594281524419785,162783.609375,0.14308683574199677,0.028594281524419785
0.028041355311870575,110.93644714355469,0.14197282493114471,0.028041355311870575,0.028231600299477577,161428.078125,0.1421860307455063,0.028231600299477577
0.02765939012169838,110.03894805908203,0.14103880524635315,0.02765939012169838,0.027875369414687157,160062.921875,0.14129264652729034,0.027875369414687157
0.027283966541290283,109.12969970703125,0.1401095986366272,0.027283966541290283,0.0275255236774683,158716.5625,0.14041167497634888,0.0275255236774683
0.026915520429611206,108.23848724365234,0.13917912542819977,0.026915520429611206,0.02718201093375683,157354.5,0.13954053819179535,0.02718201093375683
0.026553422212600708,107.32743072509766,0.13825535774230957,0.026553422212600708,0.02684478648006916,156019.8125,0.1386733502149582,0.02684478648006916
0.026198342442512512,106.44618225097656,0.137327641248703,0.026198342442512512,0.02651379257440567,154657.78125,0.13781946897506714,0.02651379257440567
