val_loss,val_mean_absolute_percentage_error,val_mean_absolute_error,val_mean_squared_error,loss,mean_absolute_percentage_error,mean_absolute_error,mean_squared_error
0.04128088802099228,5358338.5,0.16720296442508698,0.04128088802099228,0.05658986419439316,5413306.5,0.20745699107646942,0.05658986419439316
0.03722637891769409,4829521.0,0.15614239871501923,0.03722637891769409,0.04118575155735016,4263748.0,0.16766475141048431,0.04118575155735016
0.035509731620550156,4532850.5,0.1508316695690155,0.035509731620550156,0.03809739276766777,3843318.25,0.15760475397109985,0.03809739276766777
0.034607429057359695,4344152.5,0.14779746532440186,0.034607429057359695,0.03691729158163071,3607685.0,0.15317711234092712,0.03691729158163071
0.03406839072704315,4217047.0,0.14610056579113007,0.03406839072704315,0.0363524965941906,3457946.25,0.15079325437545776,0.0363524965941906
0.03371436893939972,4128874.75,0.14509150385856628,0.03371436893939972,0.036037784069776535,3357189.5,0.1493326872587204,0.036037784069776535
0.033462971448898315,4066749.25,0.14437702298164368,0.033462971448898315,0.03583674505352974,3287386.5,0.14838086068630219,0.03583674505352974
0.03327202796936035,4022595.5,0.14392170310020447,0.03327202796936035,0.035690706223249435,3238292.0,0.1477264016866684,0.035690706223249435
0.03311827406287193,3991008.75,0.14355286955833435,0.03311827406287193,0.035572320222854614,3203484.25,0.147244393825531,0.035572320222854614
0.032988086342811584,3968221.25,0.14325623214244843,0.032988086342811584,0.035468220710754395,3178666.0,0.14687125384807587,0.035468220710754395
0.03287304565310478,3951540.25,0.14300517737865448,0.03287304565310478,0.035371676087379456,3160842.0,0.14656877517700195,0.035371676087379456
0.032767731696367264,3939034.25,0.14277634024620056,0.032767731696367264,0.03527917340397835,3147872.5,0.14631086587905884,0.03527917340397835
0.032668523490428925,3929315.5,0.14256009459495544,0.032668523490428925,0.03518880531191826,3138221.25,0.14608240127563477,0.03518880531191826
0.032572925090789795,3921408.0,0.14235128462314606,0.032572925090789795,0.035099443048238754,3130786.75,0.14587269723415375,0.035099443048238754
0.03247921168804169,3914636.0,0.14214617013931274,0.03247921168804169,0.03501037508249283,3124792.5,0.14567452669143677,0.03501037508249283
0.032386165112257004,3908546.75,0.1419420689344406,0.032386165112257004,0.0349210686981678,3119703.0,0.14548294246196747,0.0349210686981678
0.032292891293764114,3902839.75,0.14173702895641327,0.032292891293764114,0.03483109548687935,3115156.5,0.1452946811914444,0.03483109548687935
0.03219872713088989,3897326.0,0.14152956008911133,0.03219872713088989,0.03474010154604912,3110917.75,0.14510738849639893,0.03474010154604912
0.032103173434734344,3891883.75,0.14131848514080048,0.032103173434734344,0.03464774042367935,3106836.0,0.14491984248161316,0.03464774042367935
0.03200581669807434,3886440.0,0.14110419154167175,0.03200581669807434,0.03455369174480438,3102816.75,0.1447301059961319,0.03455369174480438
0.03190627321600914,3880943.25,0.14088653028011322,0.03190627321600914,0.03445766121149063,3098801.0,0.14453676342964172,0.03445766121149063
0.03180421143770218,3875357.25,0.14066284894943237,0.03180421143770218,0.03435933217406273,3094749.25,0.14433883130550385,0.03435933217406273
