loss,mean_squared_error,mean_absolute_error,val_loss,val_mean_squared_error,val_mean_absolute_error
0.004363305124875649,0.004363305401057005,0.04716772586107254,0.0033909139205387778,0.0033909138292074203,0.04140099510550499
0.00343923493657082,0.003439235268160701,0.04067787528038025,0.003316168533123577,0.003316168673336506,0.040304042398929596
0.003145534864141067,0.0031455347780138254,0.038683708757162094,0.0031806074960146983,0.0031806076876819134,0.03998292610049248
0.003087859077990037,0.0030878593679517508,0.0382404550909996,0.003149331365943531,0.0031493313144892454,0.039012324064970016
