loss,mean_squared_error,mean_absolute_error,val_loss,val_mean_squared_error,val_mean_absolute_error
0.004111226783312039,0.00411122664809227,0.04625101760029793,0.003237300744094984,0.0032373007852584124,0.04034387320280075
0.003605931451539572,0.0036059312988072634,0.04298199713230133,0.0032309111315777616,0.0032309109810739756,0.04011573642492294
0.003377643230964881,0.0033776434138417244,0.04201468080282211,0.0032280533618257684,0.003228053217753768,0.04008099436759949
0.0032942257052156546,0.0032942257821559906,0.04123936593532562,0.0033943192346422876,0.003394319210201502,0.04058154299855232
