loss,mean_squared_error,mean_absolute_error,val_loss,val_mean_squared_error,val_mean_absolute_error
0.0038240492474815994,0.003824049374088645,0.04441313445568085,0.002228683500051581,0.0022286835592240095,0.034408170729875565
0.003149332677883483,0.0031493327114731073,0.03957965224981308,0.002107026508252924,0.002107026521116495,0.03435460850596428
0.0031424610003939245,0.003142460947856307,0.04016462340950966,0.0024890698124628865,0.0024890699423849583,0.036518558859825134
0.0031893111538008755,0.0031893111299723387,0.040207624435424805,0.002457399183668155,0.0024573991540819407,0.03644837439060211
