val_loss,val_mean_squared_error,val_mean_absolute_error,loss,mean_squared_error,mean_absolute_error
0.005579901421967958,0.005579901421967958,0.05639459991089574,0.006704310121361902,0.006704310121361902,0.06238305098476438
0.005236618279484664,0.005236618279484664,0.05239279096740771,0.0052933552897449,0.0052933552897449,0.0532034121696409
