val_loss,val_mean_absolute_percentage_error,val_mean_absolute_error,val_mean_squared_error,loss,mean_absolute_percentage_error,mean_absolute_error,mean_squared_error
0.12127497792243958,108.87167358398438,0.25919556617736816,0.12127497792243958,0.15112793445587158,2286417.75,0.32460716366767883,0.15112793445587158
0.07503551244735718,220.75558471679688,0.2145709991455078,0.07503551244735718,0.14739561080932617,372079.9375,0.3010465204715729,0.14739561080932617
0.06289776414632797,441.0812072753906,0.21147990226745605,0.06289776414632797,0.09736689925193787,1043132.125,0.2519705891609192,0.09736689925193787
0.05423324927687645,269.91082763671875,0.19095152616500854,0.05423324927687645,0.07436108589172363,1579878.0,0.2257121205329895,0.07436108589172363
0.05913146212697029,448.54205322265625,0.20545674860477448,0.05913146212697029,0.0725175142288208,1159751.375,0.22220724821090698,0.0725175142288208
0.059169258922338486,180.59278869628906,0.18862392008304596,0.059169258922338486,0.06806523352861404,1646388.25,0.21547874808311462,0.06806523352861404
0.05867765471339226,450.1269836425781,0.21187704801559448,0.05867765471339226,0.07528942823410034,734005.5625,0.21943578124046326,0.07528942823410034
0.06260473281145096,143.15200805664062,0.19004184007644653,0.06260473281145096,0.06635503470897675,1441281.375,0.21456147730350494,0.06635503470897675
0.03948965668678284,358.3618469238281,0.16969506442546844,0.03948965668678284,0.07951083779335022,561440.25,0.22130051255226135,0.07951083779335022
0.03898490220308304,164.40379333496094,0.15393714606761932,0.03898490220308304,0.054050520062446594,1294626.625,0.19400092959403992,0.054050520062446594
0.039083726704120636,355.1183166503906,0.17754970490932465,0.039083726704120636,0.05413598567247391,639765.75,0.1855303943157196,0.05413598567247391
0.041401732712984085,127.15665435791016,0.15505588054656982,0.041401732712984085,0.049186497926712036,1196332.75,0.184373676776886,0.049186497926712036
0.033520810306072235,320.9766845703125,0.16690802574157715,0.033520810306072235,0.05545150116086006,420201.34375,0.185184046626091,0.05545150116086006
0.0352419950067997,114.74861907958984,0.14265932142734528,0.0352419950067997,0.044624026864767075,1219903.25,0.1757821887731552,0.044624026864767075
0.02632024697959423,276.1358337402344,0.14823251962661743,0.02632024697959423,0.04813505709171295,600071.4375,0.16967247426509857,0.04813505709171295
0.02570241503417492,110.29908752441406,0.12218928337097168,0.02570241503417492,0.036330800503492355,967764.875,0.16035938262939453,0.036330800503492355
0.02231152541935444,244.5605010986328,0.13714003562927246,0.02231152541935444,0.03824971243739128,404493.75,0.15098118782043457,0.03824971243739128
0.022285735234618187,98.16862487792969,0.11340019851922989,0.022285735234618187,0.031804099678993225,933958.4375,0.15066000819206238,0.031804099678993225
0.02000843919813633,220.71978759765625,0.13037875294685364,0.02000843919813633,0.03296889737248421,494745.21875,0.1404121220111847,0.03296889737248421
0.01843390055000782,89.50303649902344,0.10260143876075745,0.01843390055000782,0.028975676745176315,813635.8125,0.14212271571159363,0.028975676745176315
0.017681563273072243,196.76962280273438,0.122001513838768,0.017681563273072243,0.028877466917037964,407627.96875,0.13018685579299927,0.028877466917037964
0.018797477707266808,77.94178009033203,0.1037902906537056,0.018797477707266808,0.027166228741407394,712098.3125,0.13820524513721466,0.027166228741407394
0.015922218561172485,176.9890594482422,0.11488889157772064,0.015922218561172485,0.028308391571044922,356896.34375,0.1286802440881729,0.028308391571044922
0.016945049166679382,71.88504791259766,0.09837381541728973,0.016945049166679382,0.02402651309967041,709853.75,0.1285932958126068,0.02402651309967041
0.014417444355785847,160.461181640625,0.10837551206350327,0.014417444355785847,0.024113502353429794,337204.40625,0.11780945211648941,0.024113502353429794
0.014700283296406269,68.00870513916016,0.09130926430225372,0.014700283296406269,0.023875530809164047,805152.0625,0.1274578720331192,0.023875530809164047
0.013676316477358341,148.09036254882812,0.10437764972448349,0.013676316477358341,0.023817868903279305,320880.5,0.11748554557561874,0.023817868903279305
0.015092514455318451,63.486473083496094,0.09309893101453781,0.015092514455318451,0.022884394973516464,667780.5,0.12287208437919617,0.022884394973516464
0.014066960662603378,143.0128173828125,0.10474996268749237,0.014066960662603378,0.024265440180897713,289866.15625,0.11780485510826111,0.024265440180897713
0.015126710757613182,60.39747619628906,0.09378436207771301,0.015126710757613182,0.022479379549622536,619281.0625,0.12239516526460648,0.022479379549622536
0.01384170912206173,135.8719024658203,0.10272963345050812,0.01384170912206173,0.022648857906460762,189798.640625,0.11381565779447556,0.022648857906460762
0.013767309486865997,58.61329650878906,0.08922567218542099,0.013767309486865997,0.02196607179939747,502013.5,0.12033281475305557,0.02196607179939747
0.01246051024645567,123.90421295166016,0.09575515985488892,0.01246051024645567,0.021592717617750168,265857.90625,0.11141448467969894,0.021592717617750168
0.012668195180594921,57.2384033203125,0.08567698299884796,0.012668195180594921,0.0204512607306242,477074.53125,0.11502613872289658,0.0204512607306242
0.012018739245831966,117.08167266845703,0.09270459413528442,0.012018739245831966,0.020827295258641243,347956.34375,0.10992346704006195,0.020827295258641243
0.013239082880318165,55.35529327392578,0.08797375857830048,0.013239082880318165,0.0197970699518919,376860.625,0.11220785975456238,0.0197970699518919
0.012676862068474293,116.68084716796875,0.0946611762046814,0.012676862068474293,0.02107396349310875,264569.125,0.10962715744972229,0.02107396349310875
0.014580432325601578,53.56507110595703,0.09289254248142242,0.014580432325601578,0.02090415172278881,576472.75,0.11599117517471313,0.02090415172278881
0.013542535714805126,117.15027618408203,0.09734372049570084,0.013542535714805126,0.021397285163402557,290933.0625,0.11017711460590363,0.021397285163402557
0.013713562861084938,52.7716178894043,0.09000922739505768,0.013713562861084938,0.020747404545545578,401228.5,0.116283118724823,0.020747404545545578
