loss,mean_squared_error,mean_absolute_error,val_loss,val_mean_squared_error,val_mean_absolute_error
0.0005744683146752412,0.000574468111153692,0.014981587417423725,0.0005446316729608712,0.0005446317372843623,0.01468303706496954
0.0005693432711075656,0.0005693443235941231,0.01490536518394947,0.0005365169990994761,0.0005365167744457722,0.014651885256171227
0.0005837531542318869,0.000583753630053252,0.015050806105136871,0.0005276151250215254,0.0005276151350699365,0.014429096132516861
0.0005627972684294988,0.0005627967766486108,0.014795087277889252,0.0005230499506495999,0.0005230499664321542,0.01438187900930643
