val_loss,val_mean_absolute_percentage_error,val_mean_absolute_error,val_mean_squared_error,loss,mean_absolute_percentage_error,mean_absolute_error,mean_squared_error
0.07833044975996017,665.4083251953125,0.22981305420398712,0.07833044975996017,0.08794771879911423,2103868.75,0.2500222325325012,0.08794771879911423
0.07375534623861313,641.42236328125,0.22274398803710938,0.07375534623861313,0.08019650727510452,2036381.625,0.23512326180934906,0.08019650727510452
0.06915624439716339,614.9168090820312,0.2158910036087036,0.06915624439716339,0.07546556740999222,1972369.125,0.22744373977184296,0.07546556740999222
0.06393812596797943,584.804931640625,0.20825187861919403,0.06393812596797943,0.07085027545690536,1904686.0,0.2204139083623886,0.07085027545690536
0.057722270488739014,547.955810546875,0.19851699471473694,0.057722270488739014,0.0655321255326271,1794178.125,0.21219667792320251,0.0655321255326271
0.050337404012680054,502.8033752441406,0.18600058555603027,0.050337404012680054,0.0590679906308651,1689392.125,0.201774463057518,0.0590679906308651
0.04193630814552307,447.21844482421875,0.17032042145729065,0.04193630814552307,0.05124954506754875,1538892.375,0.18847639858722687,0.05124954506754875
0.03310919553041458,385.1361389160156,0.15282544493675232,0.03310919553041458,0.04272608458995819,1405269.875,0.17274123430252075,0.04272608458995819
0.025165753439068794,315.5256652832031,0.1343839168548584,0.025165753439068794,0.033543940633535385,1184538.0,0.15387006103992462,0.033543940633535385
0.019939953461289406,245.18943786621094,0.11942198872566223,0.019939953461289406,0.025258969515562057,985825.8125,0.13479110598564148,0.025258969515562057
0.017634008079767227,207.5171356201172,0.11044198274612427,0.017634008079767227,0.019922683015465736,718861.1875,0.12019579857587814,0.019922683015465736
0.02199304848909378,150.33950805664062,0.12493699789047241,0.02199304848909378,0.01770864985883236,562586.6875,0.11195535957813263,0.01770864985883236
0.02452070452272892,255.61111450195312,0.12612658739089966,0.02452070452272892,0.02031834051012993,410016.90625,0.11645279079675674,0.02031834051012993
0.020816553384065628,156.23190307617188,0.12187039107084274,0.020816553384065628,0.0269166249781847,674014.5625,0.13743439316749573,0.0269166249781847
0.017264287918806076,207.76983642578125,0.10916914790868759,0.017264287918806076,0.019524361938238144,420567.9375,0.1151956096291542,0.019524361938238144
0.017534205690026283,160.95407104492188,0.1104784831404686,0.017534205690026283,0.017862049862742424,561804.0,0.11129619181156158,0.017862049862742424
0.01629459671676159,178.67086791992188,0.10554555058479309,0.01629459671676159,0.016661707311868668,456704.28125,0.10715997964143753,0.016661707311868668
0.016766104847192764,156.8770294189453,0.10706813633441925,0.016766104847192764,0.016312096267938614,529068.75,0.10582108050584793,0.016312096267938614
0.015989333391189575,170.2502899169922,0.1042286679148674,0.015989333391189575,0.016124051064252853,444659.71875,0.10501142591238022,0.016124051064252853
0.016408052295446396,153.8705596923828,0.10558269172906876,0.016408052295446396,0.015987630933523178,470324.375,0.1048777773976326,0.015987630933523178
0.01569008268415928,166.48019409179688,0.10314878076314926,0.01569008268415928,0.015788210555911064,469170.78125,0.1035180389881134,0.015788210555911064
